crop_name,image_url,dominant_color
철쭉,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
청지목,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
체리,https://static.farmmorning.com/crop/20230725/common_ic_cherry.png,#dc2f68
취상,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
측백,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
층꽃,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
치자,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
카네이션,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
카랑코에,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
카틀레야,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
칸나,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
칼라,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
칼라디움,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
칼랑코에,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
칼세오라리아,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
캄파눌라,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
캐모마일,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
커피나무,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
케로네,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
코르딜리네,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
코스모스,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
코와니,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
코키아,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
콩,https://static.farmmorning.com/crop/20230725/common_ic_bean.png,#18936a
쿠루쿠마,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
쿠페아,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
크로커스,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
크리산세멈,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
크리스탈,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
클레마티스,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
클레오메,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
탑사철,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
토레니아,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
토마토,https://static.farmmorning.com/crop/20230725/common_ic_tomato.png,#e94756
톱꽃,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
튜립,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
튜울립,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
트리토니아,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
트리토마,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
트리플륨,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
파,https://static.farmmorning.com/crop/20230725/common_ic_leek.png,#15b063
파니쿰,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
파인애플,https://static.farmmorning.com/crop/20230725/common_ic_pineapple.png,#fea128
파인애플세이지,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
파키라,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
파프리카,https://static.farmmorning.com/crop/20230725/common_ic_paprika.png,#e9350b
파피오페딜리움,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
팔레높시스,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
팔손이,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
팥,https://static.farmmorning.com/crop/20230725/common_ic_red-bean.png,#a7445e
팥꽃나무,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
패랭이,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
팬지,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
페튜니아,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
페페로미아,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
펜스테몬,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
펜타스,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
편백나무,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
포도,https://static.farmmorning.com/crop/20230725/common_ic_grape.png,#732bee
포리안사스,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
포인세티아,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
표고버섯,https://static.farmmorning.com/crop/20230725/common_ic_shiitake-mushroom.png,#964928
풍선꽃,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
풍선초,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
프리뮬러,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
프리지아,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
프리틸라리아,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
피마자,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
피망,https://static.farmmorning.com/crop/20230725/common_ic_pimento.png,#44ce65
피토니아,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
피토스포륨,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
필라리스,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
필레아,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
필로덴드론,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
핑크뮬리,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
하이페리콤,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
하이포에스테스,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
한련화,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
해바라기,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
해피엔젤,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
허브(기타),https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
헬레늄,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
헬레보루스,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
헬리옵시스,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
헬리크리섬,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
호두나무,https://static.farmmorning.com/crop/20230725/common_ic_walnut.png,#fdcf8f
호랑이눈,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
호박,https://static.farmmorning.com/crop/20230725/common_ic_pumpkin.png,#f25f15
호야,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
호엽란,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
호접란,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
홍가시,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
홍금초,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
홍죽,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
홍화,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
화살나무,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
화훼류,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
황금쥐땅,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
황색코스모스,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
후록스,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
후쿠시아,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
히야신스,https://static.farmmorning.com/crop/20230725/common_ic_leaf.png,#39cf69
